gene_id,Groups,TCGA.BH.A1EV,TCGA.BH.A1F8,TCGA.BH.A1F0,TCGA.AC.A2FM,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FH,TCGA.BH.A203,TCGA.BH.A1EU,TCGA.BH.A1FM,TCGA.BH.A1FR,TCGA.BH.A1EW,TCGA.BH.A208,TCGA.BH.A1FJ,TCGA.BH.A1EN,TCGA.BH.A1FN,TCGA.BH.A1FE,TCGA.BH.A1ET,TCGA.BH.A204,TCGA.BH.A1EO,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A1FB,TCGA.BH.A1FG,TCGA.BH.A209
 , ,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Early,Late,Late,Late,Late,Late,Late,Late,Late
ENSG00000110448.9,na,0.197677413,0.51323885,2.797236072,1.014081085,0.221441253,0.843195905,1.175490592,1.787171115,3.120292688,0.19893834,1.203381784,2.674258827,1.045153803,0.575252271,0.569492742,0.43253417,2.877397179,1.250874102,0.101998019,1.311413657,1.639094056,2.785463364,3.070298748,0.449033558,3.22712492
ENSG00000188959.9,na,4.616537138,3.683577466,1.60045814,4.226404621,4.101006548,3.163971422,4.02952849,4.733375317,3.832051625,2.845240312,4.255632119,1.818010434,2.274018971,5.324687589,4.15014876,1.510656403,3.002113431,4.957287245,4.254397714,1.323456185,0.29629548,1.307143541,3.665232999,2.562690301,2.065306096
ENSG00000211632.3,na,0.234753464,2.024097738,4.038885731,0.142188655,0,0.15554251,2.512381612,2.643181121,1.626898544,0.087149564,0.812946473,1.07142984,2.31765744,0.233026491,0.042153284,0.066421049,1.515960789,1.02543697,0,0.222091705,1.481999131,3.86049411,2.425942153,0.821201269,2.596275004
ENSG00000141424.11,na,5.204698343,8.591836082,4.431874914,10.1034202,8.803697146,6.537698917,6.935242291,6.808636199,7.725411085,8.119198656,8.055995426,9.017158363,5.188585493,8.11406136,5.95528954,6.396869434,7.612808606,8.650941504,7.974208786,6.785394068,5.343538404,5.690312746,7.706601666,10.64069367,5.415454531
ENSG00000170345.8,na,4.756674613,3.299496697,7.842556356,5.744956091,8.133964788,4.678715728,5.621624639,5.792129728,9.027114024,2.617887628,6.268305477,4.987396819,6.843208534,3.773100562,3.011556514,7.662046986,6.663901181,7.208655695,4.826727311,5.821397135,4.856095782,2.586869875,8.057100596,6.204113461,4.025272903
ENSG00000243238.1,na,0.429240252,0.867462949,3.760284971,0,0,0,2.265834763,0.905620465,3.047823762,0,0.579854625,1.342712656,2.507793783,0.280780934,0.101218721,0.657613508,1.783408864,1.979500936,0,0,0.919214292,7.655316213,2.987899369,0.55577464,4.806539207
ENSG00000118849.8,na,2.084441955,2.721741181,7.943703264,0.98131461,3.126141019,1.820061718,3.081310402,4.252313459,3.584532652,1.964187122,1.23816511,3.70686124,4.535960074,1.321333349,2.446121224,3.466238793,3.812178336,1.823261237,0.479844183,4.12894697,6.443975284,4.910221994,4.873420026,1.992123172,3.753686719
ENSG00000163873.8,na,1.74232865,0.094124344,0.297527799,3.502329196,0.07429859,0.157961298,1.461308924,0.267417835,0.621147339,0.100470455,3.114964022,3.862958877,0.357365153,2.50717546,0.069095844,2.882178928,2.162493424,1.864985143,2.322767064,1.021956022,0.433581442,0.019313413,3.107037684,0.135125932,1.984746311
ENSG00000117399.12,na,4.621493301,2.15854349,5.051484331,3.471178484,3.369354516,4.789058406,1.615545511,3.982400922,1.913645453,3.369119272,3.615134328,3.805295674,2.956346565,4.903911628,2.388201959,6.225755387,3.336948705,1.539494985,2.703166764,2.624204768,5.399104046,6.803326096,2.312260651,2.94906676,5.213836913
ENSG00000228232.1,na,1.030095101,1.406467129,1.580169035,2.236100732,4.136600031,1.599525738,0.82673065,4.065572323,0.67445797,1.591646807,3.662471624,3.819227066,3.139325833,1.445246858,1.544912562,5.258862381,2.891362455,0.607845316,0.970549953,0.819800399,1.010299849,0.940346059,2.886233283,0.600954452,4.61361878
ENSG00000203697.10,na,2.673911755,2.082422918,0.330536628,2.575757097,3.116041176,2.875424837,1.757040443,0.219097802,4.019749791,0.072579535,2.838861642,1.748641948,0.856568836,6.355475238,4.112149947,0.519814225,0.668592962,3.723515398,1.264814846,2.795939886,0.347325181,0.020883777,2.182103952,2.743137946,1.126341368
ENSG00000111716.11,na,3.800007514,3.447886599,6.332931723,3.754072433,5.284528946,5.463340752,5.709698663,4.825109752,5.619446047,6.108960042,5.136432674,4.715405691,5.447468991,3.201990287,3.429342318,6.347473444,6.419584023,4.158009659,7.218600071,4.867742917,6.93959755,7.517165121,5.695491179,3.471442356,7.066758138
ENSG00000131203.11,na,0.446386635,0.854812679,3.798902189,0.521285138,0.283469304,1.442939247,0.422898699,2.625317221,2.125778669,0.08935224,0.938877153,2.06127272,0.58434674,0.228113166,0.120246928,1.606090662,3.401251625,1.132087499,0.187043333,1.227554448,3.125955581,3.829699815,2.799578109,0.660638264,4.802718363
ENSG00000132329.9,na,2.416738962,2.570534882,1.467675336,5.839223096,1.343265435,3.386646497,2.670615472,2.221417676,1.119712814,2.22600909,1.699325628,3.86448431,2.004580614,0.636489427,1.711064691,1.631724117,1.679199338,3.980243849,5.734345758,3.17579605,1.925034173,1.631386111,4.402585827,6.08664272,4.051764772
ENSG00000184588.16,na,4.486288253,1.487146851,4.372216162,0.715017596,4.498205081,3.73549029,2.290884313,3.939675728,2.184085454,1.208025728,1.029036739,3.079699184,2.138616976,1.621845328,3.697709873,3.952184054,3.390342308,3.654860274,0.993527659,2.558980297,1.947540021,1.510797462,3.54924149,0.672379586,2.145037328
ENSG00000272405.1,na,0.037333265,2.960880435,0.500710748,2.03522828,0.325289152,4.099774086,0.584842295,0.194280943,1.978325163,2.333884633,0.418808931,1.104029569,0.112440469,3.409030074,2.38722497,3.763599707,0.166323521,3.07943456,0.049666938,0.023553225,0.17559659,0.237035365,1.922259858,2.786976809,0.365495771
ENSG00000137699.15,na,0.998969473,0.681834536,2.252873875,0.801540643,0.075331368,2.88152138,3.937276899,1.261227716,1.46035189,0.093557894,0.688218567,0.742809829,4.417746256,0.976477607,3.48149839,3.361038666,2.280392117,1.227749674,0.004339097,1.178757695,4.298236118,0.820546113,3.487578384,0.666708539,0.332483114
ENSG00000189221.8,na,0.315534506,1.100767341,3.133674305,1.221258406,3.693807672,0.526573068,2.499939934,2.688069763,3.433757113,0.56219664,1.459122184,2.826296259,0.980138335,0.632951183,3.910895538,0.324915813,1.056451941,1.478760285,3.875034966,1.857527112,0.73671699,0.124836476,2.019999128,3.436305037,0.60569126
ENSG00000224237.1,na,2.194822303,0,0.072934123,0,2.983638257,0.093579667,0.095446957,2.071486707,0.198533487,0,0,2.475438144,3.448062649,0.185980877,0.097361368,0.289109005,0.087549171,0.33274748,2.799833984,0,0,2.65432554,0,0,2.795415372
ENSG00000104341.15,na,5.486767011,6.243190572,5.028489522,7.021420781,7.382894417,7.03895439,4.899674387,7.529025682,4.393835399,6.702165705,4.255832393,5.387729073,4.838738578,4.840745116,5.22803133,7.088523705,6.649935834,3.797081676,4.611308555,7.244434402,6.391665627,6.898143968,4.700103307,7.938215924,7.665151386
ENSG00000128849.10,na,1.023974062,2.719231647,2.497045893,3.874109117,0.74585417,4.060041036,4.731289633,1.631392372,3.718820222,0.482166922,3.633227553,2.549397494,1.984742257,2.302600224,3.292527411,0.799849958,2.276195263,3.997467561,1.438346373,1.818983826,0.817377865,1.773523202,3.360199987,0.759491052,1.159634411
ENSG00000244731.6,na,4.753176524,2.921870133,1.057804479,1.005407507,3.236176415,3.731352579,3.527159281,2.927424387,2.838218279,0.461176408,2.781508086,3.952791477,1.325453233,2.538179708,0.909967582,2.86630522,3.081299238,4.199418387,0.159615779,4.034562403,0.831621083,2.16498467,4.656727581,1.415398264,1.989608343
ENSG00000249661.1,na,2.522040987,0.334285213,0.032906786,4.831042364,0.116603588,1.996076557,3.339408201,0.941439496,2.562349521,1.149994613,0.618416627,2.086846401,0.182290465,0.311557325,0.022234922,0.421547138,1.530771447,2.201974876,2.678603135,2.441371109,0.009128502,0.005972123,2.514994073,3.481899879,0.608076383
ENSG00000213088.8,na,2.823793744,1.541765844,5.121974635,2.38942536,3.74768801,0.231935312,6.015540968,2.426023551,4.776020239,0.1267964,3.266467522,5.704803552,2.149177024,1.696599487,1.058980626,0,4.822137982,3.17257433,0.831425749,2.434795727,2.663460666,1.109347743,4.320547646,3.128557221,3.681562318
ENSG00000049130.12,na,5.63091681,3.092458213,2.314769258,4.091688266,5.140407544,3.680589072,3.511777767,4.120357938,4.697705139,3.705027907,2.457307608,4.041126114,2.926525706,3.572827363,4.09444261,2.23345946,5.492910173,5.302358459,5.687940219,5.794985126,1.51426149,1.13469092,5.771943978,5.904777743,4.741944521
ENSG00000235978.5,na,0.866886067,2.598893662,0.305212805,1.868540972,0.389213354,2.261584996,0.802079164,0.65010863,1.411336788,0.265722961,0.277456435,4.65581036,0.27352951,4.26359695,0.422089692,2.58610392,2.034364407,5.099997643,5.4267207,0.374901373,0.127763707,0.117322967,3.027286935,2.131566375,1.871853882
ENSG00000197253.12,na,0.108034094,1.60873321,2.608721291,3.85352982,3.822871173,1.296243738,3.727568127,1.674175594,3.995096054,2.661325381,1.077299901,2.578342562,1.82964849,0.487245949,2.265476605,0.072905449,4.852266499,2.609376094,1.678892233,5.115715187,1.753950581,0.6311779,5.34569064,4.437593024,2.849341691
ENSG00000211946.3,na,2.103396745,1.202662421,2.799228671,0.354306794,0.132998531,0.177754774,2.68256381,1.86740118,2.387840367,0,1.07322492,0.906881619,2.881089053,2.999914486,0,0.076242148,0.451267233,0.517459555,0,0.173500846,1.449237848,4.90535152,1.165204824,0.052143073,5.133900034
ENSG00000178538.8,na,3.047001017,0.348859177,2.316908385,4.153592505,3.842713909,0.26297905,1.156568561,2.408781061,2.845024822,2.691160082,3.468190263,3.588096199,0.399200381,0.094394672,1.222301108,0.316548711,0.831583521,2.078450071,3.029218786,0.095964321,2.062455302,3.731368081,2.088714352,4.391131928,0.939817133
ENSG00000134202.9,na,4.294885264,5.002202275,2.088543288,3.67090238,5.115853774,2.309766,4.748024485,5.340102706,2.655929449,4.074719596,5.002112687,2.899859844,4.457068529,5.321935931,0.866705388,3.548585423,4.816678792,5.989549255,5.588690985,4.568415483,0.886501932,1.926693493,5.241724645,6.552049654,4.31453633
ENSG00000090382.5,na,5.089528767,4.017439909,8.318910576,3.747785885,5.47744388,5.252974418,4.449581357,7.301514598,6.80232779,3.616241671,4.777527268,6.465537266,5.716508805,2.801021557,4.642369869,5.465279928,6.543043355,4.426454154,4.770210989,6.665625374,6.647311701,7.165833619,7.832261657,4.203274592,8.519582928
ENSG00000062038.12,na,3.135576375,2.499514932,5.104702088,1.080089397,1.690602157,3.665952019,3.606618424,3.33757184,1.472670497,1.31982057,0.791540698,2.102926406,3.148275945,3.514660149,1.937152284,4.38987113,3.720618162,1.389380793,0.469859924,3.184592153,4.639801499,4.389747534,3.557409038,0.992408527,0.415235486
ENSG00000211772.7,na,0.669889766,1.926132712,4.698059181,1.878755836,1.084035216,1.378500121,2.201920921,3.393128638,4.386654531,0.703390092,2.728820912,3.596088918,2.336018316,0.668675385,1.206537959,1.481823939,4.741638351,2.32431184,0.260640551,2.679360594,3.049672683,4.563594086,4.321819831,1.469218623,4.857067937
ENSG00000132514.12,na,0.113840205,0.196426789,2.475559049,0.636722948,0.668810574,0.046923153,2.504147816,1.184554513,3.050685867,0.051255337,0.717799063,2.41447739,0.56472183,0.063848575,0.215025486,0.051701502,2.877279282,0.842714358,0.023782183,1.201337691,1.466822728,0.521447922,3.524971395,0.537633594,2.654364481
ENSG00000123689.5,na,1.265739176,0.218306412,4.718702158,4.185033149,5.436231473,1.94235117,3.472579266,4.386520621,5.41328398,0.710041867,2.042294328,3.851878973,0.846614703,1.154194928,1.788607332,2.374899914,1.241169326,1.768931819,0.571165229,2.899329148,3.08136076,2.48495293,2.400848569,1.041396384,2.636806269
ENSG00000126778.8,na,3.589901762,0.943921544,0.236763632,3.82160024,3.833704464,2.400291649,1.71967442,0.928909283,2.136687637,1.669775341,3.698526988,2.988180347,1.273464161,0.251349921,0.235704852,2.481060731,3.504889603,3.784912432,6.15947035,2.810718171,2.516832959,1.282860367,2.052041023,2.732952333,1.127510315
ENSG00000171102.13,na,1.35771752,0.016256213,4.425384802,0.06159845,0,6.711623536,4.464502701,0.508793202,0.396860751,0.01879398,0,2.293706483,0.391006827,0.183133923,0.120892257,1.144307223,0.031930915,0.065429748,0.012982131,0.065883372,0.166683485,5.310540794,2.870253594,0.112021665,4.275987582
ENSG00000115339.12,na,3.206366461,4.548551416,5.234535934,2.113752968,4.39846582,0.41874003,4.322036468,3.885633021,2.077629677,3.474063657,2.300647719,3.083694454,3.652963587,4.635396469,5.195221004,4.407301737,3.23461356,1.055768138,0.295952393,0.421720269,4.106156014,2.836374756,3.049326104,1.616578835,4.346201131
ENSG00000060718.17,na,6.588271497,4.975435951,2.687244982,1.328587668,5.583050374,5.490375406,2.888596851,4.242490554,2.930528419,6.132711121,1.913102848,1.600259813,6.429590834,4.159331351,4.855174799,5.122022084,3.501406928,3.770414427,4.638946105,6.202600484,3.432195293,3.426677145,4.691922475,2.778202613,2.870758482
ENSG00000216331.1,na,0.654468524,3.09669009,2.005334291,0.111183268,2.826968543,2.888642399,2.105213489,4.859629079,1.835289054,3.240711957,2.983161357,0.526749727,0.457198588,4.45156107,1.11740986,0.409234633,2.134511872,1.968718038,3.188699965,0.1746907,1.087239137,2.004840295,2.109464453,3.957189088,0.742503808
ENSG00000102837.6,na,0.016728003,0.037926787,5.074749052,0.269131768,3.379487519,0,0.878704137,1.940266001,1.457910718,0.180868729,0.721874805,4.163104767,3.205507474,0.006938007,0,0.087044914,0.291112296,0.576078703,0.010182287,0.089596291,2.257833916,0,2.399743286,3.430281338,0.006888438
ENSG00000157404.14,na,5.829104826,1.035364124,5.714921826,1.167351518,1.675756155,0.807970588,3.951726007,1.203181072,3.746303861,1.935480197,1.083025558,3.38836601,2.945793377,0.582132812,0.719925773,1.146998273,3.493117629,2.94771837,0.950974049,3.025104156,3.273650219,2.331570916,5.346740559,2.90295213,1.533187761
ENSG00000271503.4,na,1.728025074,4.797178315,6.705556169,2.926674441,2.432948774,3.271337244,3.771247386,4.736614065,5.360260877,1.912970252,4.320529761,4.649611959,3.832792826,1.635008437,2.319915997,3.576884054,5.749554815,3.713716633,0.91233784,3.698014333,5.469315978,5.99062852,5.168868506,3.288091597,6.759389205
ENSG00000100453.11,na,0.06748674,0.629387128,3.850085275,0.189483292,0.130505157,0.26599859,1.261411733,2.010204649,1.94533082,0.276136625,0.722019297,3.059088907,0.564674517,0.123106855,0.138083884,0.794286105,3.000500494,0.688911479,0.158771878,0.440490372,2.891440022,3.91543721,2.508946545,0.41745032,4.027676122
ENSG00000204140.9,na,3.426389594,1.790074325,3.18395292,0.143330873,1.285314409,3.425809797,0.396548371,0.108879624,0.463726423,0.294031028,0.482182014,0.905602724,0.133866339,3.215810815,0,2.856640334,2.386289547,1.905476416,0,0.13841706,3.16149702,1.572425119,2.080193128,0.081341139,2.006762181
ENSG00000243649.7,na,3.802670229,2.880198979,3.009463505,0.220495174,4.436066437,4.25724763,1.374129367,1.659697335,4.119179529,1.956048184,2.215301656,3.441567283,0.726683411,3.736352956,0.43778591,1.830034863,1.744585612,4.414709003,0.089018871,1.942724269,2.525310057,1.049335239,3.551813839,3.678226788,1.434930563
ENSG00000211904.2,na,1.201298914,1.988421508,2.737257027,0,0.598178838,0,3.610507706,2.193076388,0.822052385,0.363114223,1.513551306,1.260998767,4.378084354,0,0,0,2.924943988,1.597121001,0,0.594489987,1.877059179,4.063765839,2.60707489,1.120945254,7.219036098
ENSG00000211976.2,na,0.728719044,2.073136001,4.942433321,0.959126479,0.085613922,0.087137648,2.634742858,0.772783913,2.596597884,0,1.63091424,1.541593504,3.909439453,0.468311431,0.175971555,0.388705228,3.368647109,2.243552051,0,0.165247469,1.617130929,4.211896139,3.981759957,2.470833931,4.389378951
ENSG00000198759.10,na,0.453494842,1.110600804,2.794825872,0.088554549,0.867899606,1.458438251,3.085446458,1.4697421,2.371258432,0.63043084,0.363755887,1.1361026,3.624305282,0.317786498,0.558716901,2.824099842,2.859985024,0.601323371,0.160997685,1.837281901,3.075441767,2.863569705,1.946705016,0.577373831,3.727763091
ENSG00000211753.3,na,0.415126552,1.053678897,3.639945227,1.183887415,0.622818843,0.735395268,1.431039643,2.561604597,3.560620246,0.291361852,2.00524538,2.983839369,2.106474872,0.437638063,0.628651206,0.868292733,3.973219504,1.423711871,0.288976446,2.367914309,2.330072929,3.668037844,3.778165067,1.054236075,4.20343229
ENSG00000120875.7,na,5.885661623,1.081705915,2.348196453,6.966516266,3.39643154,3.871244353,4.582496237,4.839011401,4.778839265,1.664348085,6.709579982,4.102409173,2.226908861,6.074298136,5.804749467,2.586352438,4.037693914,5.305524398,1.353379767,4.315367755,2.61297299,1.866118302,4.615645741,4.131936847,2.810368796
ENSG00000113924.10,na,0.539083206,4.088583645,0.064709009,0.630141763,0.842108156,3.040606403,1.661911891,4.671099902,2.315892045,1.63012816,0.112161859,1.574397115,0.086511685,0.492934686,3.86153916,3.134870376,2.748021186,3.520489593,0.366141271,0.657919072,0.076377456,0.021802341,1.613785482,0.601356622,1.231407226
ENSG00000074527.10,na,6.625404117,1.643404551,3.850192402,2.273423821,5.934819318,4.231160171,5.72451625,4.014579507,6.342156309,4.163098159,4.238490623,4.102806833,3.508490445,5.027607732,2.40785474,4.403196186,5.516378488,6.487818014,3.098084683,5.764089022,3.039853925,2.689641022,6.274146091,5.890871655,4.318623524
ENSG00000122756.13,na,1.040062221,0.060252312,2.495019953,3.524459983,2.45926868,0.054731564,1.931698064,1.045046401,1.603219405,0.069495107,3.990700885,0.664342071,0.196035435,0.009512772,0.066255011,3.071075091,0.325023168,0.201224226,3.477407857,0.538245362,0.975116176,3.859947058,1.012055181,0.28339754,0.275222975
ENSG00000125740.12,na,0.905425653,0.669582023,5.10563372,4.382379096,6.085348759,2.693872419,4.407376821,2.444712744,5.378905322,0.825262023,2.253900068,3.161623653,3.854174948,2.674565219,0.432589014,3.841488301,4.151121364,3.366585964,1.892990914,1.242275518,2.275780026,2.047134618,5.807700569,1.913424033,0.704184371
ENSG00000259459.4,na,4.03168282,0.947525394,0.202950754,1.551672469,3.208359605,3.397946631,2.149542528,0.879753496,4.492229523,1.168631131,0.203394631,3.373364757,1.580584422,2.017865972,0.018222124,1.732413306,1.562411288,4.686912088,1.878752931,2.141662292,0.142600771,0,2.900897023,3.687429311,2.023364361
ENSG00000213886.3,na,0.355848329,2.181988304,3.436838226,0.643167632,0.439784396,1.834144008,1.25838501,2.957062664,2.812430287,0.076921481,1.061521121,2.343549282,1.062279063,0.315108749,0.091111685,1.230648213,3.895349318,0.804102244,0.066525209,1.257303981,2.907033026,5.521947541,4.663887795,1.724385019,4.699790755
ENSG00000147257.12,na,5.91147912,2.171828754,3.737221918,2.255289456,3.429816614,3.587320814,4.22654579,2.365073159,4.629437884,1.285864319,1.217526442,3.316262141,1.961873767,5.794726153,1.65231689,5.018380091,5.135341,4.440064538,2.39331419,2.228821631,1.478254561,1.007819897,2.842898524,0.838953636,2.110799098
ENSG00000185885.14,na,5.818499359,9.466898529,8.08861969,4.324815895,6.66886352,8.028734331,6.369586962,5.351325737,6.544458964,5.856115308,5.439045203,8.332534927,6.126991687,6.237321661,4.213976365,8.357633967,7.343939,5.512972515,3.83786725,7.391954211,9.487608077,6.467502661,7.719752707,8.987196471,8.405336351
ENSG00000108551.4,na,1.34838848,2.144496792,3.761468123,3.062603818,4.127386855,3.040893187,3.923188145,4.484767304,3.628859935,0.38570909,1.878353247,2.909289457,5.338758634,4.659905323,6.242632331,3.080637496,3.275377584,1.585136589,1.386280678,1.541710573,2.299602616,1.365376583,4.523507854,2.777010844,1.647888419
