gene_id,Groups,TCGA.AC.A2FM,TCGA.BH.A1EN,TCGA.BH.A1EO,TCGA.BH.A1ET,TCGA.BH.A1EV,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FG,TCGA.BH.A1FJ,TCGA.BH.A1FM,TCGA.BH.A1FN,TCGA.BH.A204,TCGA.BH.A1F0,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A208,TCGA.BH.A209
,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
,,Early,Early,Late,Late,Early,Early,Early,Late,Early,Early,Early,Late,Early,Late,Late,Early,Late
,,LumB,Her2,LumB,LumA,Her2,LumB,LumB,LumA,LumB,LumB,LumB,LumB,Basal,Basal,Basal,Her2,LumB
ENSG00000241244.1>IGKV1D-16,na,0.120776271,0,0,1.190093432,0.29095887,0.050106076,0.147915784,1.118881994,0,0.210993916,0.083492986,0,2.498381847,2.531254765,2.605721601,2.493929058,5.078641288
ENSG00000211938.2>IGHV3-7,na,0.054334613,0.046783251,0,1.600710328,0.394283061,0.044138426,0.211865954,0.649220821,0.217092177,0,1.448046821,0.03401721,4.627660471,2.081603419,4.854109873,2.967861482,4.584405969
ENSG00000182795.12>C1orf116,na,0.238752654,4.179040897,2.321978154,3.027746141,3.522480381,2.352127483,3.928326199,1.984208048,3.840540119,0.155238674,5.462119299,0.611363008,3.9845028,3.764527116,0.441208606,3.540434242,4.846042505
ENSG00000127585.10>FBXL16,na,4.789531647,1.387672277,2.52263417,3.905749125,2.399789026,2.650288237,4.005413468,5.352048964,4.586099884,2.503609597,1.358343155,3.561914025,1.52681451,4.116346714,2.833885841,2.146510618,0.886059089
ENSG00000169715.13>MT1E,na,2.488560397,1.607735276,2.72153743,2.311656305,1.789470629,4.269479633,6.359420989,4.418472782,4.779116001,1.761624864,5.869364724,5.101948853,3.934381225,6.408571538,7.139784637,3.653082956,4.353361088
ENSG00000162482.4>AKR7A3,na,5.351906367,1.539151823,3.593584719,3.694725884,3.678678536,0.936614231,4.321192728,4.806960009,5.494834677,3.018235306,1.912949596,4.417842124,0.529284326,2.110838372,0.389454051,0.579288069,2.933721775
ENSG00000179388.8>EGR3,na,3.683296781,0.343193297,1.440947185,3.095060095,1.583636163,3.852419819,3.654121152,1.042775846,0.879656803,1.205296785,1.530066382,1.733129632,3.561713341,2.601196697,1.265053707,1.7875519,0.934351557
ENSG00000211972.2>IGHV3-66,na,0.107419334,0,0.086919965,1.939788604,0.808740713,0,0.131692118,0.192924428,0.177373668,0,0.560411026,0,3.720057357,3.361506845,7.012467994,3.970744323,5.114392306
ENSG00000244402.3>RN7SL314P,na,1.165692953,0,1.240109765,4.762865603,3.061313702,0,0.984308303,0.556564221,3.798383655,2.056567591,1.001920201,1.201630641,0,0,0,0,0.192134296
ENSG00000272398.4>CD24,na,8.157786467,7.107921974,9.761021077,8.410302575,10.50981591,8.426269124,6.192153533,8.606788563,2.588415251,9.237446119,10.36025514,7.964151396,10.73155691,10.48047876,8.892471357,8.516019387,8.038136814
ENSG00000278828.1>HIST1H3H,na,0.371294533,0.764587296,0.354647424,1.64155897,0.987878309,4.327099712,4.798202949,3.681305902,5.397883977,3.941578736,0.678804447,2.852067361,2.177264956,1.060948438,3.160867259,0.761683268,0.761243225
ENSG00000197249.11>SERPINA1,na,4.254171063,3.406594117,3.344557453,8.333317269,2.457801248,2.761895388,2.199705792,7.600735978,2.365615179,2.070362131,3.91471751,2.301114132,4.608028043,3.88020652,4.49503788,2.328816132,5.160145901
ENSG00000106003.11>LFNG,na,6.278119046,5.1712496,2.761222114,5.042225566,5.835443328,3.104645352,5.56292785,2.848477059,5.294380324,1.70091787,3.104967742,5.233978149,2.635494541,1.873368311,2.138162102,2.67049976,2.459102532
ENSG00000170786.11>SDR16C5,na,4.101500391,6.365702545,1.047863235,2.912634676,1.521119785,0.011707683,0.098324764,2.642683748,5.101093154,2.737432309,2.35255586,0.004506894,0.579541118,0.020244404,0.019847686,4.51212743,3.590862721
ENSG00000125144.12>MT1G,na,1.200548409,0.401894947,0.646800441,2.109052161,3.922925244,1.447713037,2.016952481,4.994266887,5.871287954,0.994331794,3.664606164,4.250144439,3.415511373,2.665423338,5.715870625,2.033144552,3.848318052
ENSG00000175315.2>CST6,na,0.176912412,1.217695763,0.432280777,0.487907621,3.44977524,2.818571144,0.193314919,4.154048474,1.194075426,4.334602963,2.33212063,0.148135171,2.141331311,2.877573107,0.213609693,2.584806888,2.031143218
ENSG00000196208.12>GREB1,na,4.808325834,0.616492913,3.444564391,4.950315144,1.812807977,2.63915275,4.227779575,3.602042697,4.863688573,2.85291032,2.702173249,2.798076961,0.761187122,0.34258295,0.157222897,0.769495616,3.598852103
ENSG00000170577.7>SIX2,na,2.896116474,3.335539276,1.024472754,1.176946529,3.421488122,4.007695856,1.143548779,3.61705472,0.789398906,0.91908607,0.24348376,2.674299503,2.097484753,3.150615642,4.642979369,2.511662994,1.834131877
ENSG00000143556.7>S100A7,na,0.086213068,0,0,0,4.273727463,0.104028022,0.03615931,0.296268919,0.108577383,4.257835856,0.506068528,0,2.479179594,8.501431919,0.293936358,3.098713849,1.712114382
ENSG00000175356.11>SCUBE2,na,5.135097683,4.754627557,6.047851824,2.491308164,3.174930866,4.017525954,4.466635964,6.580075996,5.125861662,5.620662413,1.685965741,7.001748543,0.737474363,0.578022652,0.60849473,3.206633105,1.944723688
ENSG00000277054.1>AL122127.2,na,6.758520709,0,0,0.866167813,0.841459646,0,0.511086135,3.914600233,0.522476393,0,0,1.190568952,3.179384723,1.291611396,2.687328007,0,4.595813404
ENSG00000135750.13>KCNK1,na,2.430527623,0.243244759,2.952463134,0.665906156,4.242377111,4.220520381,3.704027247,1.776351701,3.532715653,3.856713931,4.195672863,0.957492508,1.161140117,3.22181055,1.722518134,2.023804285,1.429488149
ENSG00000154198.13>CYP4Z2P,na,1.008702358,0,4.709991902,3.920651582,2.865912635,4.51638602,0.467894297,1.254536399,0.487494337,2.901613721,3.826954252,0.107074436,0.065034902,0.020766385,0,0.921479088,2.918308766
ENSG00000135114.11>OASL,na,1.059328777,0.293562498,1.418888154,1.030069496,1.290295057,1.833460485,4.17642665,3.361847252,3.041741947,1.352181755,3.752809156,0.250490012,4.762067145,3.887603036,2.786148958,1.031367451,4.399055112
ENSG00000107317.10>PTGDS,na,1.508962431,0.753073217,1.162047977,1.270727967,1.401083986,1.08265107,1.846881279,1.868944438,0.823203382,1.676575243,1.803557343,0.153379854,5.595992869,3.708324425,2.166430341,1.839001992,4.070990817
ENSG00000156234.7>CXCL13,na,0.797510339,0.083279101,2.078700867,0.67459845,0.082737142,0.97883887,1.739252093,0.279135895,0.485557454,0.469676666,2.37909427,0.070644644,6.649093267,2.480739178,6.59513909,0.860678248,7.044810092
ENSG00000114248.8>LRRC31,na,0,3.273937894,0.04833714,4.52512257,2.535338715,1.663172653,3.115207331,0,3.64207266,0.027327983,0.342191655,0.032904417,0,0,0.013965868,2.471201716,0.056703157
ENSG00000125730.15>C3,na,2.597245915,3.975348879,6.675864008,5.860128934,5.183161278,5.688077051,5.433132006,3.929024788,4.093810885,2.082198307,3.234664134,4.130527494,6.905962056,8.22741395,5.015713289,6.527161596,6.45891235
ENSG00000147168.11>IL2RG,na,1.515826542,1.083668237,3.187255378,2.415466931,0.957976781,1.612153999,2.506528538,1.923959489,0.789628745,1.488707244,2.111393976,0.69998364,4.937414124,4.065888428,4.828168636,2.913526947,5.652269919
ENSG00000243264.2>IGKV2D-29,na,0.220372486,0.511137554,0.092602612,3.21220214,0.780692253,0.180897859,1.153385997,1.101328622,0.232129626,0.200157344,0.153943893,0,5.455110208,2.269857555,6.781531864,4.311599473,6.378888461
ENSG00000022556.14>NLRP2,na,0.062731512,2.942138933,3.697217685,2.838491733,3.386354048,4.113429918,3.693563162,0.041288843,0.034685951,2.700929671,0.118517904,1.403950672,1.079855769,0.295764297,1.152607059,1.514361682,3.405112543
ENSG00000137673.7>MMP7,na,1.05648859,0.443558488,3.127518092,3.601643789,2.786107617,2.722727923,1.351566143,3.656653578,2.486723399,1.708368632,1.213199985,0.190711534,7.089600838,6.725474712,8.300335893,5.174298413,1.414286419
ENSG00000132746.13>ALDH3B2,na,7.505990545,6.056421138,4.898214538,5.573128489,5.440395778,6.34566126,3.079954352,4.381553983,3.579719794,3.683773506,4.12751293,4.705884632,2.250426409,3.124386098,1.568381622,6.455892839,0.845755848
ENSG00000119917.12>IFIT3,na,2.767116299,1.893900428,3.871852297,3.44331017,3.219114746,3.554325408,6.23430362,5.28899638,4.894853572,3.022455809,5.964572162,1.779354646,7.387563214,6.181764254,4.250295506,3.928071165,6.451402379
ENSG00000103534.15>TMC5,na,1.414166885,4.157707629,3.664030505,4.754522338,3.512041542,3.383305658,1.534059291,1.108579753,2.878230304,0.277199608,3.661863813,0.202700068,2.298776925,1.093770453,0.010214077,1.227047545,1.19426999
ENSG00000069702.9>TGFBR3,na,1.438326359,1.190885513,2.080292125,3.228043917,4.299822771,2.873576151,4.741202609,1.16155198,3.394608277,0.754693317,3.0857434,1.11241076,4.424885051,2.45117961,1.013810182,1.996857649,3.664488991
ENSG00000135374.8>ELF5,na,0.639874495,0.013585052,0.016925548,1.813383534,2.638955171,3.047544442,0.02596824,0.299959197,0,0.192066778,0.423069624,0.176483811,6.642027205,5.735956116,3.926069138,1.561652832,2.355830864
ENSG00000225698.3>IGHV3-72,na,0.711611812,0,0.929020031,2.544771637,0.883349415,0.629007841,0.127968716,1.053873381,0.212504257,0,0.386380106,0,3.105619735,3.359982848,8.01629721,4.418869512,5.831224256
ENSG00000211970.3>IGHV4-61,na,0.100607808,0.319728212,0.08137189,1.238612376,0.151722922,0.041567885,0.1623023,0.767105146,0.384700391,0.176656461,0.877960347,0.094031285,4.415392473,3.14696923,5.668506208,2.657933477,3.864135144
ENSG00000233823.1>RP3-443C4.2,na,2.947949252,0,0.598262021,2.261960457,0.544325934,1.131530915,5.418219978,4.686256279,1.234646283,2.589397172,0.836432515,4.006388417,0,0,0,0,1.195223664
ENSG00000134258.15>VTCN1,na,3.567433932,1.795809424,5.730539293,4.397999594,4.212168545,5.619077968,3.439792531,6.671092827,0.448346235,4.328471852,6.725529058,0.071542389,7.260600978,3.211971773,3.605164051,2.34782028,4.556260375
ENSG00000165816.11>VWA2,na,0.469847937,1.613919495,0.234777446,4.00247935,3.487970341,0.085022042,3.120052088,1.022768427,3.894147902,0.118572867,1.626538468,0.334648055,1.077045415,0.171634431,0.138693259,0.56041511,2.262169915
ENSG00000145824.11>CXCL14,na,5.125195605,3.999143598,9.081139201,5.367475977,5.812599641,5.651015527,7.970091063,4.444410672,11.08199292,2.190372137,4.885822252,0.975412651,5.756861189,3.643408982,2.595586872,6.541257897,5.353930433
ENSG00000183844.15>FAM3B,na,5.33625272,2.558476727,0.380819138,0.545415893,3.814303853,0.825429815,0.410181412,0.106200016,1.230500266,4.231209385,1.567988193,3.530555786,2.881128696,0.098704445,0.144272285,3.079433823,0.091521959
ENSG00000144218.17>AFF3,na,5.030281696,1.309628623,3.741878449,4.452935178,0.887647767,2.919665906,2.644980593,4.491598881,5.439969882,2.711252746,1.923617773,6.470220585,1.001182526,0.291289091,0.196874433,0.3586581,2.014899286
ENSG00000133134.10>BEX2,na,2.065438558,4.508734999,1.341009444,1.471577351,2.902757724,0.932643083,4.107806881,1.467977238,2.294837428,4.449928308,2.598321793,2.328193661,1.313743189,4.25141529,4.611463315,2.267376829,2.344669906
ENSG00000211898.6>IGHD,na,0.120301361,0.169239151,0.044114482,1.447082822,3.795703199,0,0.045246281,0.099684667,0.01174818,0.09721518,0,0,2.520876055,0.520110292,0.456609142,4.865541664,3.198942036
ENSG00000240800.1>ATP8A2P1,na,4.106714915,0,2.563285276,6.341317058,5.250615992,0.103284378,4.754813481,3.193130423,6.354807384,4.752826587,3.795686795,3.855016656,0.055176682,0.060606498,0,0.512715257,2.61714045
ENSG00000184956.14>MUC6,na,0.027977347,0.009671601,0.00904979,4.537294628,0.363595876,0.298463843,0.023101096,0.010420361,0.007153975,0,0.030516416,0.001755127,0.012558352,0.003960466,0.002589444,2.544488029,4.419646422
ENSG00000187955.10>COL14A1,na,2.867936169,2.840492894,5.009241028,5.048826818,2.469948891,4.380845179,2.742783589,2.555486769,2.159476747,1.808377432,1.455455063,3.012813583,4.873699396,2.849603016,0.457287959,7.001395357,2.235382218
ENSG00000168447.9>SCNN1B,na,1.473814004,3.127192942,0.630595239,0.406277243,0.399512782,1.078294298,0.096859884,3.654173265,3.178240765,0.735288561,3.78672153,3.647849272,2.186423456,4.756817889,3.377727909,1.21497581,1.41894373
ENSG00000101057.14>MYBL2,na,3.994620605,1.981790299,2.079794334,0.814360348,3.651942015,3.641869475,3.882250884,1.632741541,3.138312143,2.816624914,4.79971373,2.852280982,4.628337841,6.026768166,5.621146546,3.475548379,6.238588074
ENSG00000207422.1>RNU6-813P,na,4.750174196,0,0.580764272,1.791086342,2.807232108,1.583805385,6.407897718,4.371467854,1.284333687,2.651987485,0.275579355,4.414614078,0,0,0,0,2.825867609
ENSG00000232216.1>IGHV3-43,na,0.105748727,0.21819476,0.315444025,1.67086789,1.376228174,0,0.248623137,0.27638483,1.06630526,0,0,0,3.682127848,0.848593643,3.753748189,2.86803504,4.426972304
ENSG00000100985.7>MMP9,na,1.729993424,1.335031731,5.042387006,1.104126025,5.298530036,5.456019935,4.72387696,1.401155374,3.368238792,5.164361052,6.253356799,1.910002388,5.01605643,6.364332227,3.399675003,2.782255164,5.335435727
ENSG00000101938.13>CHRDL1,na,1.594944383,1.008858189,2.948066576,2.350488051,0.255712722,4.120911764,0.142886108,0.416931202,0.393426065,0.059025353,0.551260107,0.140216844,4.764838871,1.650541029,0.758196005,2.043842628,2.383979631
ENSG00000180543.4>TSPYL5,na,0.782623923,0.771367404,2.314314858,2.957121684,3.841055723,2.002636857,1.305777008,3.919751003,0.759965442,4.976387168,3.8634376,0.882023405,3.896475801,4.115432027,4.098328276,3.016949297,6.92272269
ENSG00000125999.9>BPIFB1,na,2.340843216,2.035149619,3.618102109,3.818630013,0.606888652,6.065480985,1.386478195,1.978362617,6.011116718,1.89946687,0.942872639,3.793527212,0.085561719,0.010738608,0,3.538711558,1.23559998
ENSG00000164220.6>F2RL2,na,4.02383366,2.379448368,4.487754101,4.757832457,1.765203038,1.935271488,1.028170781,2.916897469,1.926773721,5.031237878,2.114344154,1.060794638,3.175797769,3.06313771,0.478173019,5.125018857,1.948152514
ENSG00000123500.8>COL10A1,na,2.581711262,4.705506621,7.084313727,5.844847711,7.081987871,7.033008432,6.263406047,3.965064981,5.135846868,7.016903992,5.376212046,4.959750116,2.757543454,3.145715865,3.221596424,7.336791098,2.718314627
ENSG00000131746.11>TNS4,na,2.259913341,3.262940598,0.304794911,2.512604287,6.978264391,0.039224326,0.020105096,0.820264355,5.072299584,0.646124622,1.919617297,0.051000479,2.845434019,0.767778883,0.819924398,3.871041021,0.283810969
ENSG00000130707.16>ASS1,na,2.805279056,2.492652576,2.666036821,2.210773106,4.359236176,5.14229426,2.943905553,3.433649415,3.830682279,4.782914049,5.668169073,1.959568396,5.839339003,6.338405515,6.525477986,5.291834292,5.850450929
ENSG00000172478.16>C2orf54,na,0.067127846,3.698117817,0.054173046,2.707518951,5.273299656,5.006599019,4.476687771,0.046923762,1.431790773,0.408709594,1.351513646,0,0.250802166,0.223000891,1.191293587,3.613431068,1.077537861
ENSG00000148513.16>ANKRD30A,na,2.220139753,0.008131189,1.609542238,4.993436279,3.342288204,0.015290837,4.076997238,1.328038964,4.822378248,3.947509629,2.326185444,3.778040985,0.006043657,0.052357831,0,0.098224956,1.847554314
ENSG00000185745.9>IFIT1,na,2.453008707,1.031802273,3.097440119,2.435891332,2.628883142,3.515992447,5.625050586,5.540792476,5.262257177,2.773185742,5.537694927,1.133761077,6.632643256,5.123743581,2.717304544,2.953648993,5.352045946
ENSG00000211942.3>IGHV3-13,na,0.106696937,0.092096959,0.517698027,2.435296633,0.210569327,0.044138426,0,0.547707214,0.693387322,4.666765412,0,0,3.866540571,1.842463633,0.989797939,3.496874488,2.846203599
ENSG00000196616.11>ADH1B,na,2.138283292,0.48960273,2.448572999,2.389370215,0.025915549,6.449170472,0.101626462,1.133552728,0.129859647,0,0.029576537,0.188981117,5.243579657,1.169945729,0,0.426311334,2.288366909
ENSG00000179456.10>ZBTB18,na,2.718399478,2.484694118,5.124435425,1.501228254,4.560303915,1.272573816,0.612956215,0.647998971,7.363494562,3.484408248,5.49477965,1.532947125,3.363457474,3.928237477,5.125872813,1.886765934,6.218440286
ENSG00000160678.10>S100A1,na,1.009406024,0.110383817,4.38427323,5.256260117,6.320748753,1.57297674,5.628650345,1.811601978,3.821749128,1.704592614,3.412479196,0.341974138,2.866896567,4.038276613,4.851644191,0.506721537,1.62176813
ENSG00000166165.11>CKB,na,4.212743783,2.287361872,1.800652646,1.353180158,5.673553929,2.544741658,1.139400696,0.663304012,2.321232327,1.092159756,6.097782845,0.339400113,4.274633159,3.750230784,5.787728778,5.231834613,3.335026456
ENSG00000186868.14>MAPT,na,4.635771449,0.150803935,3.860995375,4.325234232,1.483228496,1.251361601,2.093821054,4.896833825,3.690615427,2.135016325,4.134258115,3.886252969,0.184172041,0.662033167,1.503735739,0.380383211,0.777126532
ENSG00000169248.11>CXCL11,na,0.619436605,0.51684088,2.87252419,1.950410074,0.873622367,1.098452609,3.472893952,2.604831236,0.767791764,0.650211847,4.433572307,0.460893274,6.121765173,4.661614152,5.036542389,1.809017748,4.859408883
ENSG00000176907.4>C8orf4,na,3.252122634,2.063506492,7.50425974,4.231171698,2.774120417,5.723647442,3.109546597,2.645234157,2.838773598,1.595907301,4.903772115,4.339965992,4.920539757,2.837579771,1.650592699,4.880410432,4.073157484
ENSG00000133048.11>CHI3L1,na,1.175725679,0.427780316,3.876403775,1.903489549,1.255758964,1.910574623,3.025252618,2.707174626,1.338276125,2.248279576,4.117341682,0.275874195,7.046499756,7.954543104,2.971176324,2.513639841,5.035412055
ENSG00000106809.9>OGN,na,1.839607947,1.546159136,4.721536794,3.414123021,2.318462358,5.282016687,2.388357552,2.166946814,1.068706417,2.606618819,1.404851432,0.322193215,3.273353707,0.587165137,0.429203781,4.982057911,1.097470761
ENSG00000276644.3>DACH1,na,4.472366857,0.164753724,2.810012189,4.387940767,0.229477351,2.868177449,1.661476181,3.658323562,0.765276149,3.948648051,1.473076836,4.344114333,0.985904377,0.260340903,0.063437971,0.773846585,1.25351913
ENSG00000148346.10>LCN2,na,0.086736675,5.543470837,0.070088736,2.866744038,0.916855396,3.250750525,0.012229817,2.269986235,0.012553369,1.824760317,0.190216263,0,6.488883284,8.812607411,3.315229301,2.227116649,0.303659444
ENSG00000117472.8>TSPAN1,na,1.974383845,6.725384408,2.764314007,7.484806874,6.209982339,3.984309348,6.439587931,3.800153615,6.770976898,4.322099497,5.44361562,5.417519665,1.490949499,0.786277394,0.299097293,3.274204615,0.975955597
ENSG00000094755.15>GABRP,na,0.801449219,0.198134995,0.463339575,2.954786146,0.106710141,2.211320158,0.029428218,2.533395804,0.068126722,0.614849265,0.268668442,0.053449116,7.336412917,8.254890321,7.186014506,3.14769348,0.051032629
ENSG00000109436.7>TBC1D9,na,8.759545533,3.951487417,6.764145334,6.859346012,5.666979263,5.214360107,5.472566562,7.546231336,6.907385116,7.342231759,4.528522742,7.716638016,3.823007659,2.988109761,3.487642085,2.920698833,4.297100067
ENSG00000184678.9>HIST2H2BE,na,3.10341385,3.922785721,2.62078162,4.941013495,2.498079426,6.515758107,5.318447639,5.792969628,6.916620068,5.166486083,2.200830774,6.060915328,4.34018944,3.659395264,3.987869767,1.979412251,2.116866645
ENSG00000152049.6>KCNE4,na,3.443135731,1.157234611,5.764685297,4.823537821,2.214620019,1.884350496,1.428809161,5.083802565,4.867144194,1.385761319,4.915182843,3.539481904,2.062744246,1.032050819,1.111132532,3.146699607,3.591115726
ENSG00000143320.7>CRABP2,na,5.098534183,3.799366833,7.689529666,7.634138836,8.330636405,7.485490669,6.380095411,9.279347987,8.323793787,9.161361237,9.731934611,9.340858816,8.813243521,6.429546288,3.557953355,6.453580875,9.239321073
ENSG00000105374.8>NKG7,na,1.259668904,0.88661352,1.696197724,2.446086492,0.573200922,0.870803727,0.91649872,1.533518325,0.578114124,0.710771116,1.513339679,0.410535641,4.171705364,3.772095294,4.952219794,2.190737315,4.840796763
ENSG00000041982.13>TNC,na,2.7244416,3.211685204,7.20728866,3.232265066,4.332408444,4.193578537,4.257559384,2.327603662,6.006407677,4.849475254,6.755135647,0.96483405,5.106715065,3.88925328,1.572928671,5.257512405,3.890389534
ENSG00000166819.10>PLIN1,na,3.517677494,0.858930633,1.985884999,2.259717717,0.346409267,5.997422615,0.293625892,0.911452768,0.343117441,0.229536567,0.407325278,0.304595475,3.936968082,1.637468114,0.005741373,0.112257796,2.264548016
ENSG00000196090.11>PTPRT,na,0.235404688,0.014148024,4.555673635,3.418275808,3.559970381,0.11032896,0.155120932,0.341069709,3.425075806,0.052130448,1.800347309,0.092997014,0.141807911,0.048250635,0,0.624089924,1.252780984
ENSG00000148488.14>ST8SIA6,na,2.83292652,0.338397011,2.950965936,3.774939584,2.923127272,1.130894804,3.506168227,2.360032971,4.740097411,0.162169129,2.971089931,0.134397554,0.282589722,0.770229699,0.111951387,0.167108042,2.029406816
ENSG00000211967.3>IGHV3-53,na,0.490197984,0,0.065488562,1.253000524,1.184062402,0.218805391,0.162369508,0.643142304,0.643883197,0,0.634303035,0.025691444,4.715575309,2.766000767,6.245173208,4.866356827,5.200391482
ENSG00000159212.11>CLIC6,na,0.329445197,0.673377584,6.877471892,1.107123613,3.517394013,1.559963361,0.98532893,6.140663095,0.199546279,0.796105261,0.745717516,0.300106861,2.698106961,1.061005477,0.406606907,1.468360255,2.557975037
ENSG00000160180.15>TFF3,na,10.74372927,11.83778724,5.469044119,9.080760823,5.866579862,5.382967354,7.68570084,5.098206224,8.226174421,2.372755471,3.941583958,8.889319444,1.693782924,0.419224513,0.072931388,5.874666734,6.281803714
ENSG00000164530.12>PI16,na,1.405408664,0.181041922,2.817477966,1.547916933,0.010413243,2.96660437,0.049632894,0.826071026,0.745634104,0.018297467,0.027600055,0.074221656,3.522898643,1.389231162,0.534050122,1.457187371,3.37440408
ENSG00000173432.9>SAA1,na,6.116140311,2.170382983,1.670721399,3.611218935,2.371162738,4.566901877,2.221344903,2.865748571,1.623454143,0.081833458,1.042524701,0.473962621,7.215713042,6.874746725,3.684288733,2.808257915,4.799225195
ENSG00000124107.5>SLPI,na,2.244337286,9.375276123,0.439283097,4.397424224,2.119223001,4.543782307,4.581321514,4.140111975,3.28393525,2.152480868,2.914036969,1.608071639,7.926379635,8.237439616,5.157920828,8.329930755,2.528354827
ENSG00000205002.3>AARD,na,1.29712851,2.279331704,3.524813485,1.529237815,5.608827967,3.639139788,4.84771752,3.428206966,1.999712455,7.336635533,3.257346957,2.644562521,5.127705661,8.169874869,5.163951819,1.674002621,3.360691933
ENSG00000211655.3>IGLV1-36,na,0.059346239,0,0.490402579,0.872450986,1.349057107,0.307947285,0,0.765157351,0,0.105325704,0.080393364,0,3.192587109,2.915271096,3.761228995,2.919745456,3.68814187
ENSG00000211625.2>IGKV3D-20,na,0.603320524,0,0.162437815,2.543041721,1.417015305,0.678433154,0.085616697,0.724329232,0.35889841,0.379611687,0.139102246,0,4.412488447,1.741079905,4.315956268,3.419638837,3.487985279
ENSG00000117115.11>PADI2,na,0.73761608,5.769050582,2.525868594,3.097201844,3.647557428,2.987228229,1.677333126,0.592569187,1.997082423,1.373896897,2.053157042,1.633173787,6.893373863,5.731623755,6.974924864,5.162674133,1.835777678
ENSG00000197766.6>CFD,na,4.340456069,1.565606747,3.526603076,1.326692048,3.02872606,3.689853549,1.203203401,5.384441182,2.240506817,2.746701348,1.359826851,0.547704298,4.385911347,3.796213064,1.508999582,1.509955129,1.723922517
ENSG00000158258.14>CLSTN2,na,3.842707849,0.33286478,4.088811046,4.199985992,2.022235218,0.960216889,1.877765705,2.657085304,2.999289041,1.771016797,5.589765923,5.555272716,1.251057261,0.370552365,0.266347499,1.170667891,0.346972629
ENSG00000266017.1>MIR4477B,na,2.607307259,0.765427863,4.560005416,2.980267747,1.298596142,1.796545097,0.879508588,3.973421666,1.142012386,1.760658518,4.916207601,4.136879883,2.53811965,1.441570543,2.244414427,1.096231057,4.28445346
ENSG00000157765.10>SLC34A2,na,0.263263571,0,0.063702567,1.541939785,3.113937119,0,0.061328323,0.670452996,0.935385952,0.273851076,2.300212686,0.006286014,5.29429141,4.831996876,3.111507719,1.985028766,2.247138049
ENSG00000234918.1>RP11-20F24.2,na,3.910755234,0,2.656121644,6.616859854,5.137074518,0,4.896833378,3.003837567,6.048751878,5.404618594,3.804776201,4.619492305,0,0,0,0.297824492,2.546595104
ENSG00000175928.5>LRRN1,na,0.939066701,0.014314205,2.363988531,4.221908813,2.339374438,3.780819923,3.79987047,1.359145361,0.50176913,0.363114223,2.742808955,0.454736525,2.097891172,0.859982955,4.231319103,1.979475239,0.292039023
ENSG00000274172.1>MIR8071-1,na,5.497562061,0,0,1.557961005,1.028267047,0,2.049410378,3.008875065,0,0,0.759552346,0.395802531,3.68053329,1.945410065,0.551755257,0,3.007078767
ENSG00000242887.1>IGHJ3,na,0.418788803,0,0,2.405661962,1.445610992,0.627851328,0,0.699030316,0.650779565,2.47400136,1.250270001,0,6.824669296,3.680382505,5.922099486,5.328755871,6.346294613
ENSG00000105369.8>CD79A,na,0.514231187,0.066464266,0.473149938,1.145526947,0.524407602,0.074956127,0.39702678,0.817342425,0.344213593,0.10998121,0.622400029,0.210385244,5.394435829,3.657942117,5.864401292,2.297103146,5.122964145
ENSG00000167644.10>C19orf33,na,6.661411301,7.051629483,4.330900225,4.624022083,5.676142984,3.307242916,1.619440843,4.768962074,0.980593838,2.788587316,2.010642738,0.396083015,1.708868215,1.009951928,0.690176623,4.934489897,1.738601487
ENSG00000165731.16>RET,na,3.783161359,0.089268005,1.242115061,3.918805505,4.700636872,2.754435042,5.899424389,2.851718374,4.132922948,0.680998068,1.916807647,5.202877075,1.246877393,0.773616981,2.215974986,0.15446601,0.696269847
ENSG00000251141.4>RP11-53O19.1,na,0.191335944,0.292014909,4.001387932,0.961941855,0.506119861,0.597957352,0.802808205,5.833497757,4.411115113,2.951920975,0.724132984,1.412066833,0.280053254,0.347602087,0.095558585,0.322082507,0.57448444
ENSG00000126709.13>IFI6,na,7.424234155,4.329420323,6.404100991,5.640905031,6.348050683,7.049053666,9.279419467,9.292865227,8.991754935,7.102616243,9.634814621,3.85889839,9.797688953,9.935628602,6.559909375,5.976468466,9.444571566
ENSG00000168743.11>NPNT,na,5.517180044,1.809234979,1.958682487,6.377443837,6.146033267,5.853568808,2.826977094,6.159526239,5.747390818,6.547657642,4.709965637,4.806725657,3.908608571,1.762862344,3.10496913,2.368472764,4.33685393
ENSG00000138615.5>CILP,na,5.820110693,3.385997853,7.172859744,6.128158834,3.373179345,5.884259095,4.626786416,3.184928124,2.032029867,3.092330154,2.899522596,2.035111023,2.25025836,1.523775272,0.442450595,7.656305804,3.924279598
ENSG00000152137.5>HSPB8,na,6.16551232,1.595410093,6.997937281,4.11076148,3.212464997,2.636323113,4.684026034,7.404651564,1.210095114,6.31367211,3.100198909,5.55730184,2.837976073,3.04725813,2.252174075,2.345484888,5.898722194
ENSG00000181218.5>HIST3H2A,na,0.546946096,0.250987847,3.745669349,2.256228217,2.136679223,3.815095634,0.496102106,5.097762472,5.942052882,1.845598849,2.628467914,0.141651652,3.468273424,5.098615723,2.197363221,1.432586823,2.316567775
